id_transacao;id_colaborador;id_beneficio;valor;data;local
2714;85;5;97.94;2025-04-30;Castro Cunha - ME
2715;195;5;133.94;2025-05-05;Lima Martins - ME
2716;86;3;474.61;2025-03-20;Vasconcelos Ltda.
2717;109;6;62.51;2025-04-28;Campos
2718;8;1;395.28;2025-04-22;Lopes Silveira Ltda.
2719;90;3;22.77;2025-08-19;Barros
2720;186;6;310.97;2025-07-30;Sampaio
2721;147;2;386.22;2025-03-07;Aragão Moreira - EI
2722;136;4;142.1;2025-08-13;da Paz Lopes - ME
2723;134;3;94.14;2025-07-08;Marques Ltda.
2724;189;1;185.05;2025-03-08;Albuquerque
2725;82;6;380.7;2025-06-12;Gonçalves Sousa e Filhos
2726;10;1;243.58;2025-03-08;Leão
2727;88;6;77.93;2025-03-25;Borges
2728;85;5;10.55;2025-05-30;da Cruz e Filhos
2729;31;4;283.22;2025-08-15;Moraes
2730;162;1;196.16;2025-04-27;Rodrigues
2731;15;3;493.58;2025-06-26;Pimenta Ltda.
2732;42;2;399.4;2025-08-29;Borges Sales - EI
2733;153;3;78.22;2025-06-16;Mendes Cavalcanti S/A
2734;120;2;107.06;2025-06-01;Monteiro
2735;54;5;389.79;2025-07-14;Costela
2736;87;1;275.07;2025-07-27;Camargo
2737;148;4;40.93;2025-04-03;Mendes
2738;131;2;364.19;2025-05-10;Gonçalves S/A
2739;131;4;414.39;2025-05-25;Campos Nogueira S.A.
2740;180;3;303.05;2025-03-17;Moreira
2741;70;3;398.54;2025-03-11;Teixeira Cavalcanti Ltda.
2742;180;5;345.94;2025-07-18;Cavalcante
2743;159;1;245.95;2025-07-19;Gonçalves
2744;85;4;270.57;2025-07-28;Ferreira S.A.
2745;185;4;277.14;2025-07-19;Gomes Casa Grande - EI
2746;113;1;44.36;2025-05-09;Carvalho - ME
2747;183;2;399.95;2025-04-07;Jesus e Filhos
2748;71;3;380.67;2025-05-10;Melo Camargo S.A.
2749;119;2;36.8;2025-08-16;Montenegro
2750;48;3;262.36;2025-03-06;Pacheco
2751;200;3;492.04;2025-05-09;Porto Ltda.
2752;35;6;273.23;2025-03-04;Correia Farias S/A
2753;2;6;165.48;2025-05-08;da Conceição
2754;87;4;122.66;2025-08-02;Caldeira - ME
2755;55;4;107.8;2025-04-28;Pacheco Barbosa S.A.
2756;174;1;411.52;2025-05-21;Pacheco
2757;5;4;64.07;2025-06-29;Nogueira S/A
2758;31;3;213.61;2025-03-22;Barros - ME
2759;188;1;436.76;2025-06-22;Leão Ltda.
2760;171;2;493.99;2025-04-14;Peixoto - ME
2761;145;5;121.95;2025-04-27;Rodrigues Fogaça - ME
2762;155;5;476.16;2025-03-20;Pimenta
2763;130;1;257.55;2025-08-19;Fogaça Cardoso - EI
2764;87;4;278.29;2025-08-10;Silva Caldeira - ME
2765;90;5;184.58;2025-08-20;das Neves
2766;85;1;19.42;2025-04-26;Duarte - ME
2767;137;6;370.0;2025-04-14;Ribeiro
2768;154;4;291.25;2025-04-12;Abreu - EI
2769;27;4;70.85;2025-09-01;da Conceição - ME
2770;85;6;183.37;2025-03-27;Cunha
2771;63;2;316.27;2025-07-07;Moraes S.A.
2772;18;2;203.16;2025-05-13;da Mata
2773;70;3;252.97;2025-08-01;Moraes Correia S/A
2774;188;2;193.26;2025-08-26;Jesus S/A
2775;85;5;239.66;2025-03-29;Barbosa
2776;160;6;360.6;2025-06-13;da Cruz
2777;200;3;102.38;2025-03-14;Ferreira da Rocha Ltda.
2778;200;4;460.5;2025-03-10;Mendonça e Filhos
2779;180;2;20.73;2025-05-11;Nogueira Nogueira e Filhos
2780;101;3;44.8;2025-08-01;Rodrigues
2781;168;3;408.04;2025-07-17;Fonseca Moreira S/A
2782;43;6;59.96;2025-07-24;Martins Moura - ME
2783;24;4;230.38;2025-08-05;Leão S/A
2784;163;2;173.6;2025-06-09;Vasconcelos
2785;82;2;354.42;2025-03-17;Vargas - ME
2786;118;2;368.19;2025-04-08;Rocha Cardoso S.A.
2787;147;2;155.26;2025-07-23;Peixoto Gonçalves S.A.
2788;87;5;153.67;2025-06-05;Ramos Silveira S.A.
2789;88;1;157.49;2025-05-17;Araújo Rodrigues Ltda.
2790;118;1;56.45;2025-08-05;Abreu
2791;158;4;155.25;2025-08-19;Pacheco
2792;125;5;198.28;2025-08-08;da Cruz Ltda.
2793;181;5;347.86;2025-07-26;Pires Gonçalves S/A
2794;96;1;363.91;2025-06-28;da Mata e Filhos
2795;192;4;483.16;2025-03-03;Nunes Sousa e Filhos
2796;41;4;300.88;2025-09-01;Teixeira - EI
2797;176;3;203.72;2025-08-25;Almeida Rezende Ltda.
2798;38;5;379.06;2025-08-06;Casa Grande
2799;61;6;387.47;2025-07-20;Garcia Silva - ME
2800;32;6;216.12;2025-03-29;Barbosa - EI
2801;152;2;473.79;2025-08-24;Rios e Filhos
2802;86;3;81.85;2025-06-07;Lopes
2803;159;2;389.96;2025-05-04;da Rosa Cunha S.A.
2804;112;2;64.87;2025-04-07;Brito Nogueira - EI
2805;150;2;428.58;2025-07-05;Souza
2806;21;5;17.34;2025-07-28;da Cruz Azevedo S.A.
2807;160;6;292.84;2025-08-27;Dias
2808;195;1;343.28;2025-08-14;Moraes da Cruz - ME
2809;123;2;332.79;2025-08-28;Gonçalves S.A.
2810;74;3;122.19;2025-05-21;Camargo Moura - EI
2811;152;5;333.88;2025-07-06;Cassiano
2812;108;1;232.63;2025-08-29;Silva Rezende - EI
2813;161;1;447.31;2025-05-21;das Neves
2814;150;5;181.69;2025-06-29;Marques
2815;20;1;464.07;2025-03-09;da Cunha Oliveira S.A.
2816;192;1;36.09;2025-05-22;Pacheco Melo S.A.
2817;31;1;80.98;2025-06-24;das Neves
2818;194;3;305.75;2025-05-02;Alves
2819;2;5;112.32;2025-06-22;Duarte da Costa - EI
2820;73;2;55.52;2025-03-27;Lopes S/A
2821;61;1;331.16;2025-04-16;Novaes - EI
2822;151;6;485.69;2025-05-29;Marques - ME
2823;182;3;209.44;2025-08-31;Leão
2824;170;6;482.26;2025-04-14;Guerra
2825;90;4;328.04;2025-06-07;Cardoso Machado - ME
2826;195;4;177.24;2025-04-24;Machado - ME
2827;175;3;469.94;2025-08-04;Silveira Farias - ME
2828;56;6;176.7;2025-07-06;Campos Mendes - ME
2829;83;1;492.31;2025-04-21;Dias
2830;163;5;229.67;2025-07-29;Freitas Oliveira S/A
2831;10;1;65.57;2025-06-19;Sales Jesus S/A
2832;194;4;400.55;2025-06-03;Vargas
2833;182;4;333.6;2025-03-18;Campos Nogueira - ME
2834;127;5;19.07;2025-07-17;Oliveira S/A
2835;29;4;214.33;2025-06-25;Fonseca Pires S/A
2836;35;1;458.54;2025-05-06;Cardoso
2837;11;5;362.69;2025-07-29;Vargas
2838;168;4;40.4;2025-05-19;Aragão
2839;141;6;55.24;2025-08-23;Santos
2840;177;1;43.0;2025-06-23;Fogaça - EI
2841;145;4;295.79;2025-08-24;Pereira Ltda.
2842;59;6;278.42;2025-07-11;Vasconcelos
2843;148;2;39.89;2025-05-09;Jesus
2844;88;5;303.43;2025-03-04;das Neves Silveira e Filhos
2845;149;5;435.52;2025-06-18;Costa da Costa S.A.
2846;178;6;450.14;2025-07-21;Pereira
2847;29;5;269.61;2025-08-01;Gonçalves - ME
2848;147;1;373.01;2025-03-23;da Paz
2849;69;2;440.9;2025-04-30;Sampaio Ltda.
2850;72;2;29.05;2025-03-13;Novais
2851;129;2;337.96;2025-03-05;Fonseca Pacheco S/A
2852;120;3;397.46;2025-03-09;da Rosa da Cunha S.A.
2853;191;6;231.15;2025-05-25;Marques
2854;141;6;19.46;2025-04-26;Almeida
2855;7;1;170.29;2025-07-19;Viana
2856;83;6;408.44;2025-08-30;Rodrigues
2857;86;1;415.55;2025-08-09;Duarte
2858;77;6;386.39;2025-03-27;Cavalcanti - EI
2859;21;3;345.28;2025-07-26;Barbosa
2860;187;2;361.25;2025-06-19;Fonseca
2861;146;1;101.44;2025-08-09;Aparecida
2862;47;4;434.58;2025-07-06;Vasconcelos da Mata - ME
2863;54;1;440.48;2025-06-25;Vasconcelos Pastor e Filhos
2864;10;2;191.42;2025-05-11;Santos
2865;173;5;468.27;2025-08-20;Rodrigues - ME
2866;79;3;449.76;2025-06-09;Nascimento e Filhos
2867;98;6;471.41;2025-08-18;Montenegro - ME
2868;172;2;165.75;2025-08-22;Cardoso
2869;140;6;491.39;2025-06-20;Abreu S/A
2870;63;3;116.37;2025-08-22;Ramos
2871;76;5;456.26;2025-03-22;da Rocha Rezende Ltda.
2872;80;3;63.66;2025-05-26;Pinto Cassiano Ltda.
2873;49;5;173.83;2025-03-29;Novais - ME
2874;200;5;328.18;2025-07-03;Guerra - EI
2875;118;2;420.79;2025-06-15;Peixoto Lopes S.A.
2876;5;5;492.14;2025-06-07;Andrade S/A
2877;95;1;431.69;2025-08-29;Albuquerque
2878;139;5;273.45;2025-07-21;Jesus
2879;70;3;11.57;2025-03-29;Monteiro
2880;95;4;47.55;2025-08-08;Moura
2881;48;5;419.28;2025-06-27;Araújo Farias S/A
2882;155;2;257.69;2025-06-18;Monteiro Cardoso S/A
2883;185;5;279.61;2025-06-22;Barbosa Ltda.
2884;74;4;90.48;2025-06-05;Marques Leão Ltda.
2885;144;2;273.29;2025-08-31;Aparecida
2886;53;6;371.55;2025-06-17;Machado S/A
2887;45;2;30.16;2025-05-23;Barros
2888;78;4;484.83;2025-06-20;Barros - EI
2889;127;5;384.91;2025-05-27;Barros
2890;85;4;397.6;2025-07-11;Almeida - ME
2891;177;6;474.79;2025-05-08;Cavalcanti Mendes e Filhos
2892;67;1;214.7;2025-03-17;Gonçalves - EI
2893;181;6;155.25;2025-04-20;Jesus
2894;15;5;21.61;2025-05-22;Garcia e Filhos
2895;30;6;483.51;2025-07-29;Souza
2896;103;3;52.48;2025-03-22;Silveira Novais S/A
2897;103;6;55.53;2025-04-18;Sá - EI
2898;123;5;235.53;2025-07-26;Melo
2899;73;1;159.02;2025-05-23;Rodrigues
2900;186;3;182.93;2025-06-04;Peixoto
2901;80;5;249.21;2025-06-18;da Paz Ltda.
2902;140;6;312.41;2025-04-01;Duarte da Rosa - ME
2903;83;6;36.14;2025-05-24;Pires
2904;30;2;305.15;2025-06-28;Nogueira - EI
2905;106;3;224.03;2025-07-21;Cunha Fonseca S.A.
2906;8;4;328.98;2025-08-24;Machado
2907;65;4;222.09;2025-03-23;Cardoso S/A
2908;87;4;242.33;2025-06-26;Correia
2909;138;2;231.45;2025-03-06;Dias Vargas Ltda.
2910;164;6;165.46;2025-05-07;Vasconcelos e Filhos
2911;31;2;319.67;2025-04-13;Rodrigues
2912;186;6;354.04;2025-06-26;Sampaio Gomes Ltda.
2913;63;4;170.44;2025-06-08;Silveira
2914;138;1;131.87;2025-06-08;da Rosa
2915;175;5;87.49;2025-09-01;Nascimento
2916;142;2;435.55;2025-03-19;Macedo
2917;189;1;287.29;2025-08-14;Siqueira
2918;25;6;66.23;2025-04-24;Teixeira Novaes S/A
2919;117;2;498.29;2025-07-24;Camargo
2920;112;5;246.2;2025-07-05;Vieira da Luz e Filhos
2921;50;2;378.44;2025-07-11;Rocha Teixeira e Filhos
2922;96;3;334.53;2025-05-18;Novaes Macedo e Filhos
2923;153;3;497.58;2025-08-22;Costa
2924;100;4;31.55;2025-05-06;Vieira
2925;29;6;436.91;2025-06-12;Garcia e Filhos
2926;34;4;96.67;2025-04-12;Pacheco
2927;14;6;98.95;2025-04-09;Mendes
2928;161;5;473.54;2025-07-14;Nogueira Jesus e Filhos
2929;9;1;139.71;2025-04-16;Gonçalves Brito Ltda.
2930;30;2;426.33;2025-04-04;Moura
2931;114;2;77.39;2025-08-02;Montenegro Porto - ME
2932;127;6;11.34;2025-05-02;Sousa
2933;79;2;129.55;2025-04-08;Pimenta - ME
2934;134;4;468.34;2025-06-10;Borges
2935;119;4;80.68;2025-08-07;Alves
2936;196;4;114.59;2025-06-24;Sampaio Moura - EI
2937;105;4;147.24;2025-08-08;Silva Nogueira S/A
2938;155;4;39.25;2025-05-17;Costela S/A
2939;95;2;310.21;2025-07-24;Monteiro
2940;152;5;115.44;2025-08-24;Moraes
2941;32;4;109.48;2025-04-14;Souza
2942;107;4;221.05;2025-08-05;Cunha da Mata e Filhos
2943;121;5;470.32;2025-06-30;Casa Grande Casa Grande - EI
2944;122;3;476.22;2025-03-24;Leão
2945;114;3;86.66;2025-04-03;Sá Ltda.
2946;119;2;388.91;2025-07-31;Moraes Barbosa e Filhos
2947;83;6;176.45;2025-06-27;Sampaio Pinto S/A
2948;143;4;131.94;2025-08-08;Machado
2949;191;6;428.25;2025-04-09;Mendonça Ltda.
2950;129;3;339.68;2025-08-05;Borges
2951;10;3;397.55;2025-03-15;Cavalcanti
2952;131;5;290.08;2025-06-08;Ramos e Filhos
2953;117;2;94.28;2025-04-22;Mendonça
2954;138;4;85.11;2025-05-15;Fogaça
2955;154;4;327.44;2025-08-13;Moreira Guerra - ME
2956;133;6;453.89;2025-04-23;da Luz
2957;153;3;63.21;2025-03-07;Aragão
2958;154;3;217.1;2025-03-16;Macedo
2959;82;3;85.73;2025-04-16;Aparecida
2960;145;2;182.22;2025-07-07;Camargo - ME
2961;119;3;129.98;2025-07-16;Costela S.A.
2962;85;5;476.21;2025-06-22;Novaes
2963;24;2;63.88;2025-06-06;Teixeira
2964;26;1;10.84;2025-04-12;Borges
2965;35;6;132.38;2025-08-26;Lopes Santos e Filhos
2966;100;3;128.1;2025-04-16;Freitas Barbosa - ME
2967;181;2;335.62;2025-05-15;Pacheco
2968;49;5;228.17;2025-03-28;Leão
2969;31;5;182.95;2025-03-13;Rocha e Filhos
2970;93;6;236.76;2025-08-09;Camargo
2971;53;3;495.48;2025-07-14;Siqueira e Filhos
2972;173;6;363.65;2025-08-25;Farias Ribeiro S/A
2973;19;4;281.47;2025-06-03;Rocha Gomes Ltda.
2974;129;4;259.6;2025-06-09;da Mata
2975;115;1;292.97;2025-03-26;Alves S.A.
2976;95;6;201.68;2025-07-06;Castro
2977;117;4;197.87;2025-03-10;Peixoto Lima - EI
2978;52;5;416.77;2025-03-25;Silva
2979;140;3;297.76;2025-08-26;Fernandes
2980;100;1;298.36;2025-05-14;Ribeiro Borges e Filhos
2981;19;5;104.27;2025-05-04;Fernandes
2982;32;2;344.15;2025-03-20;Borges da Rosa S.A.
2983;196;3;211.47;2025-03-21;das Neves
2984;152;6;405.74;2025-04-30;Mendes S.A.
2985;91;1;141.85;2025-06-29;Barbosa
2986;191;6;77.76;2025-06-04;Duarte Leão S/A
2987;24;3;424.87;2025-03-12;Casa Grande
2988;86;6;137.67;2025-03-04;da Costa
2989;14;2;441.18;2025-03-22;da Cunha
2990;50;6;430.09;2025-03-06;Vieira
2991;151;2;28.74;2025-08-03;Sousa
2992;162;4;449.55;2025-04-14;Machado Azevedo Ltda.
2993;3;4;304.23;2025-03-26;Lima S.A.
2994;32;4;99.73;2025-07-15;Cirino
2995;103;5;258.86;2025-03-07;Pires Garcia S.A.
2996;20;1;163.43;2025-05-01;Fogaça
2997;188;5;41.59;2025-03-20;Cirino e Filhos
2998;132;6;492.32;2025-03-25;Dias
2999;99;6;281.49;2025-07-09;Sousa
3000;58;5;249.95;2025-04-19;Azevedo
